Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
640,120,3,1.5544838261856166,8.289539484624141,1,3,3,0,4,0,0,2,2,4,2,8,5,0,0,3,1,12,13,2,0.0,2,4,2,2,1,0,2,33.97057550292606,6,0.0,19.131126469708992,38.98717737923585,1,0,1,4,7.356918242356021,0.0,0,7.356918242356021,1,0,2,0,1,1,0,7,6,1,2,1,0.0,0,3,648,5,5,2,17.663521732655695,0.0,0.0,0,0.0,0,0,10,2006,6,5,12.485827127509431
641,120,3,1.5818111487619153,9.447544606938727,1,0,3,0,4,0,16,2,2,4,2,8,5,5,4,3,1,8,8,1,21.72556098240043,0,4,2,0,4,1,2,34.899856733230294,6,0.0,17.320508075688775,38.961519477556315,1,0,1,4,7.325148957955575,0.0,0,7.325148957955575,0,0,1,1,1,1,0,6,6,1,2,1,5.0,2,2,588,5,5,2,13.601470508735444,11.832159566199232,0.0,0,0.0,0,0,4,2008,8,4,12.520883385370206
642,60,1,1.6007244024062175,8.860782895806315,1,3,3,0,4,0,21,2,2,0,5,7,5,6,6,1,1,12,13,2,0.0,2,4,2,2,4,3,2,27.16615541441225,6,0.0,17.86057109949175,32.51153641401772,1,0,1,4,6.963189985870238,29.5296461204668,0,7.564757012905729,1,0,2,1,3,1,2,7,6,1,5,1,6.0,0,2,650,5,5,2,0.0,15.329709716755891,0.0,0,0.0,0,0,5,2007,8,4,12.328290278254423
643,80,3,1.6156234211948597,9.536762272743895,1,3,3,0,4,0,12,2,2,0,7,8,7,37,14,1,1,9,14,2,0.0,2,4,1,2,4,1,2,37.54996671103717,6,0.0,23.280893453645632,44.181444068749045,1,2,1,4,7.600902459542082,26.5329983228432,0,7.902487437162855,1,0,2,1,4,1,0,9,6,3,5,1,37.0,0,2,538,5,5,2,16.401219466856727,10.535653752852738,0.0,0,0.0,0,0,7,2009,8,4,12.751299696013497
644,60,3,1.6272506099369242,9.286653054825347,1,3,3,0,4,0,14,6,2,0,5,5,5,38,38,4,1,14,6,1,16.217274740226856,3,4,1,4,4,3,5,22.20360331117452,1,16.941074346097416,0.0,27.92848008753788,1,0,1,4,6.659293919683638,28.982753492378876,0,7.3901814282264295,0,0,2,1,4,1,3,7,2,0,3,1,38.0,0,2,462,5,5,2,14.422205101855956,0.0,0.0,0,0.0,0,0,4,2007,8,4,11.931635799828413
645,20,1,1.6382488834516562,9.125544720271467,1,3,3,0,4,0,21,2,2,0,2,9,5,0,0,1,1,5,5,3,12.727922061357855,0,4,2,0,4,2,2,33.481338085566414,6,0.0,25.39685019840059,42.02380277890139,1,0,1,4,7.476472381163905,0.0,0,7.476472381163905,1,0,2,1,2,1,0,7,6,1,2,1,0.0,0,3,478,5,5,2,13.96424004376894,11.40175425099138,0.0,0,0.0,0,0,10,2009,6,5,12.823628446539173
646,20,3,1.6007244024062175,9.261983605128021,1,0,3,0,0,0,12,2,2,0,2,6,5,36,36,3,1,9,10,2,0.0,3,4,1,4,4,3,0,16.792855623746664,3,5.916079783099616,25.768197453450252,31.32091952673165,1,4,1,4,6.8885724595653635,0.0,0,6.8885724595653635,1,0,1,1,3,1,3,5,6,0,3,5,28.0,3,2,576,5,5,2,0.0,17.663521732655695,6.324555320336759,0,0.0,0,0,3,2007,8,4,11.872346634576987
647,20,3,1.5760586001492374,8.881836305004146,1,3,3,0,4,0,12,2,2,0,2,5,5,58,58,3,1,8,8,2,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,0.0,1,2,1,4,6.954638864880987,0.0,0,6.954638864880987,0,0,1,0,3,1,3,7,2,0,3,5,58.0,3,2,420,5,5,2,0.0,5.196152422706632,0.0,0,0.0,0,0,7,2008,8,4,11.495779306135258
648,20,3,1.6382488834516562,9.254548626640503,1,0,3,0,4,0,7,2,2,0,2,6,5,55,55,3,1,13,14,3,14.696938456699069,3,4,1,4,4,2,5,22.360679774997898,6,0.0,24.372115213907882,33.075670817082454,1,0,1,4,6.9975959829819265,0.0,0,6.9975959829819265,0,0,1,0,3,1,3,5,6,2,2,1,55.0,2,2,495,5,5,2,0.0,0.0,0.0,0,16.941074346097416,0,0,6,2008,8,4,11.951180395901384
649,60,3,1.6032856051269204,8.948975607841776,1,3,3,0,4,0,12,4,2,0,5,6,5,44,44,1,1,8,8,1,18.734993995195193,3,4,1,4,4,3,6,0.0,6,0.0,27.49545416973504,27.49545416973504,1,4,1,4,6.957497370876951,28.071337695236398,0,7.516977224604321,0,0,1,1,4,1,3,7,6,1,5,1,44.0,3,2,442,5,5,2,0.0,11.135528725660043,14.696938456699069,0,0.0,0,0,6,2010,8,4,11.951180395901384
650,180,4,1.4025335376029113,7.568379267836522,1,3,3,0,4,0,10,2,2,3,6,4,6,37,37,1,1,5,5,2,0.0,3,4,1,2,4,0,1,11.445523142259598,2,22.338307903688676,0.0,25.099800796022265,1,2,1,4,6.4457198193855785,0.0,0,6.4457198193855785,1,0,1,0,1,1,3,3,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,0.0,0,0.0,0,0,12,2007,8,4,11.344506813345266
651,60,1,1.590138004527852,9.002701007197938,1,3,3,0,4,0,21,2,2,0,5,7,6,1,1,1,1,5,5,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,28.513154858766505,28.513154858766505,1,0,1,4,6.71174039505618,29.03446228191595,0,7.417580402414544,0,0,2,1,3,1,2,7,6,0,3,1,1.0,2,2,562,5,5,2,0.0,0.0,0.0,0,0.0,0,0,5,2008,8,4,12.235388699864227
652,70,3,1.5760586001492374,9.114269903225448,1,3,3,0,4,0,7,0,2,0,5,4,5,69,59,1,1,8,8,2,0.0,3,4,1,4,4,2,6,0.0,6,0.0,27.477263328068172,27.477263328068172,1,4,1,4,6.626717749249025,27.477263328068172,0,7.31986492980897,1,0,1,0,4,1,3,7,6,1,2,5,69.0,3,1,296,1,4,1,10.954451150103322,0.0,0.0,0,0.0,0,0,10,2009,8,4,11.589886506106357
653,60,3,1.6032856051269204,9.07680897935166,1,3,3,0,4,0,5,2,2,0,5,7,5,13,13,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,29.664793948382652,29.664793948382652,1,0,1,4,6.812345094177479,28.407745422683583,0,7.447751280047908,0,0,2,1,2,1,2,7,6,1,5,1,13.0,2,2,512,5,5,2,0.0,10.954451150103322,0.0,0,0.0,0,0,7,2009,8,4,12.160028707028767
654,50,4,1.5760586001492374,9.241839039035554,1,3,3,0,4,0,9,2,2,0,0,6,7,102,13,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,27.49545416973504,27.49545416973504,1,0,1,4,6.628041376179533,26.70205984563738,0,7.292337176173877,0,0,1,0,3,1,3,7,6,0,3,5,102.0,3,1,216,5,5,2,7.54983443527075,0.0,15.459624833740307,0,0.0,0,0,6,2008,8,4,11.813030057420567
655,20,3,1.6507118379778205,9.253112463820052,1,0,3,0,4,0,15,2,2,0,2,8,6,13,13,3,1,8,8,1,25.69046515733026,2,2,2,2,4,1,2,41.182520563948,6,0.0,20.322401432901575,45.92385001282014,1,0,1,4,7.655864017616056,0.0,0,7.655864017616056,1,0,2,1,2,1,2,7,6,1,5,1,13.0,0,3,839,5,5,2,15.362291495737216,6.782329983125268,0.0,0,0.0,0,0,8,2008,8,4,12.765688433465597
656,160,4,1.4025335376029113,7.426549072397305,1,3,3,0,4,0,2,2,2,3,5,6,5,39,39,1,1,6,7,1,19.519221295943137,3,4,1,4,4,3,6,0.0,6,0.0,22.9128784747792,22.9128784747792,1,4,1,4,6.263398262591624,23.811761799581316,0,6.9957661563048505,0,0,1,1,3,1,3,6,6,0,3,5,39.0,3,1,264,5,5,2,0.0,0.0,0.0,0,0.0,0,0,3,2010,8,3,11.385092093460344
657,20,3,1.6083119076007948,9.211040127090456,1,0,3,0,4,0,12,2,2,0,2,5,7,49,2,1,1,6,6,1,7.3484692283495345,2,4,1,4,4,3,0,28.39013913315678,6,0.0,15.716233645501712,32.449961479175904,1,0,1,4,6.959398512133975,0.0,0,6.959398512133975,1,0,1,1,3,1,2,5,6,0,3,1,49.0,2,1,312,5,5,2,0.0,0.0,0.0,0,0.0,0,0,8,2008,8,4,11.887931365593685
658,70,3,1.5760586001492374,8.881836305004146,1,3,1,0,4,1,6,2,2,0,5,7,6,77,8,1,1,11,15,2,0.0,3,1,0,2,4,3,6,0.0,6,0.0,27.85677655436824,27.85677655436824,1,4,1,4,6.7464121285733745,25.514701644346147,0,7.31455283232408,0,0,1,1,3,1,3,6,6,1,2,1,77.0,2,1,270,5,5,1,0.0,0.0,10.583005244258363,0,0.0,0,0,2,2008,8,4,11.911701584927597
659,50,3,1.6226794404526244,9.770127573790836,1,3,3,0,4,0,12,0,2,0,0,6,5,62,60,1,1,12,13,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,30.199337741083,30.199337741083,1,4,1,4,6.815639990074331,23.366642891095847,0,7.284820912568604,0,1,1,0,3,1,3,6,6,1,2,1,62.0,3,1,330,5,5,2,13.856406460551018,0.0,0.0,0,0.0,0,0,1,2010,8,0,11.487607656985938
660,20,3,1.6156234211948597,9.204020443231363,1,3,3,0,0,0,7,2,2,0,2,5,7,45,10,3,1,8,8,2,0.0,3,2,2,4,4,3,1,25.238858928247925,6,0.0,29.13760456866693,38.54867053479276,1,0,1,4,7.303843225277705,0.0,0,7.303843225277705,1,0,1,0,3,1,3,7,6,0,3,5,41.0,0,2,480,5,5,2,0.0,0.0,0.0,0,0.0,0,0,3,2009,8,4,12.025749091398891
661,60,3,1.6007244024062175,9.424160595829509,1,3,3,0,1,0,14,2,2,0,5,7,7,31,31,1,1,9,10,1,15.264337522473747,3,4,1,2,4,3,6,0.0,6,0.0,28.160255680657446,28.160255680657446,1,4,1,4,7.040536390215956,28.160255680657446,0,7.5678626054638825,0,0,2,1,3,1,3,7,6,1,5,1,31.0,2,2,550,5,5,2,0.0,10.63014581273465,15.874507866387544,0,0.0,0,0,11,2007,8,4,12.195517131590657
662,60,3,1.551197292997155,10.74911974074705,1,1,3,0,1,0,15,2,2,0,5,8,7,15,4,3,1,12,13,1,22.978250586152114,2,4,2,2,1,3,2,36.89173349139343,5,13.416407864998739,9.38083151964686,40.36087214122113,1,0,1,4,7.430114138561801,27.60434748368452,0,7.803026643632217,1,0,2,1,4,1,2,8,6,1,5,1,15.0,2,3,711,5,5,2,22.737634001804146,8.717797887081348,0.0,0,0.0,0,0,7,2009,8,4,12.904207367601158
663,20,3,1.7022374401561589,9.514879561494386,1,3,3,0,0,0,12,2,2,0,2,6,3,41,41,3,1,13,14,1,14.696938456699069,3,4,1,1,0,3,6,0.0,6,0.0,37.30951621235526,37.30951621235526,1,2,1,4,7.238496840894365,0.0,0,7.238496840894365,1,0,1,0,2,1,3,5,1,2,5,1,41.0,2,2,576,5,5,2,0.0,0.0,15.491933384829668,0,0.0,0,0,7,2009,8,4,11.608235644774552
664,85,3,1.6486864043382532,9.211539652551664,1,3,3,0,4,0,7,2,2,0,6,4,5,36,36,1,1,9,10,2,0.0,3,4,1,2,4,0,1,30.331501776206203,5,13.416407864998739,6.164414002968976,33.734255586866,1,4,1,4,7.074116816197362,0.0,0,7.074116816197362,1,0,2,0,3,1,3,6,6,0,3,5,34.0,2,2,588,5,5,2,0.0,0.0,13.416407864998739,0,0.0,0,0,4,2008,8,4,11.831379196088763
665,20,3,1.5409890916538367,9.947313032076158,1,1,3,0,1,0,21,6,2,0,2,8,5,1,0,1,1,12,13,2,0.0,2,4,2,0,4,2,2,41.48493702538308,6,0.0,18.867962264113206,45.574115460423364,1,0,1,4,7.64826303090192,0.0,0,7.64826303090192,1,0,1,1,1,1,0,8,6,1,0,1,1.0,0,3,1134,5,5,2,13.856406460551018,16.34013463836819,0.0,0,0.0,0,0,1,2006,6,5,12.955127458028414
666,60,3,1.67893539542235,9.323133199451306,1,0,3,0,0,0,8,2,2,0,5,8,5,6,6,1,1,12,13,1,6.324555320336759,2,4,2,2,4,3,6,0.0,6,0.0,37.49666651850535,37.49666651850535,1,0,1,4,7.282073658093465,21.95449840010015,0,7.568379267836522,0,0,2,1,3,1,2,7,6,1,5,1,6.0,2,2,504,5,5,2,13.711309200802088,11.135528725660043,0.0,0,0.0,0,0,11,2006,8,4,12.348006141418841
667,60,3,1.6007244024062175,9.822819649468673,1,0,3,0,4,0,12,2,2,0,5,6,5,42,28,0,5,9,10,0,10.63014581273465,3,2,1,2,4,3,3,13.674794331177344,5,26.888659319497503,10.535653752852738,31.953090617340916,1,4,1,4,7.289610521451167,30.24896692450835,0,7.77485576666552,0,0,2,1,3,1,3,7,5,1,4,4,42.0,3,2,596,5,5,2,0.0,16.278820596099706,0.0,0,0.0,0,0,8,2007,8,0,11.76756768334381
668,20,3,1.590138004527852,9.002701007197938,1,3,3,0,4,0,20,2,2,0,2,6,5,14,10,1,1,6,6,1,16.06237840420901,3,4,2,2,4,3,2,33.734255586866,6,0.0,16.431676725154983,37.52332607858744,1,0,1,4,7.425953657077541,0.0,0,7.425953657077541,1,0,2,0,3,1,2,7,6,1,1,1,14.0,2,2,575,5,5,2,14.966629547095765,6.48074069840786,0.0,0,0.0,0,0,10,2008,8,4,12.173032791451973
669,20,3,1.6007244024062175,9.559235128595953,1,3,0,0,0,1,19,2,2,0,2,5,6,50,19,1,1,5,14,2,0.0,3,4,1,4,4,3,5,31.432467291003423,6,0.0,14.142135623730951,34.46737587922817,1,2,1,4,7.270312886079025,0.0,0,7.270312886079025,1,0,1,1,3,1,3,6,3,1,5,5,7.0,3,2,576,5,5,2,17.435595774162696,0.0,0.0,0,0.0,0,0,11,2006,8,4,12.031719258385396
670,30,3,1.6272506099369242,9.358760377094455,1,3,3,0,4,0,6,2,2,0,2,4,5,84,56,1,1,8,8,2,0.0,3,4,0,1,4,3,6,0.0,6,0.0,26.457513110645905,26.457513110645905,1,0,1,4,7.07326971745971,0.0,0,7.07326971745971,0,0,1,0,2,1,1,5,6,1,2,5,84.0,3,1,252,5,1,2,0.0,0.0,8.18535277187245,0,0.0,0,0,7,2006,8,4,11.831379196088763
671,60,3,1.5874010519681994,9.063347348235522,1,3,3,0,2,0,5,2,2,0,5,6,5,4,4,1,1,12,13,2,0.0,2,4,2,2,4,3,2,13.892443989449804,6,0.0,23.345235059857504,27.16615541441225,1,0,1,4,6.6039438246004725,27.16615541441225,0,7.297091005160418,1,0,2,1,3,1,2,7,6,0,3,1,4.0,0,2,540,5,5,2,10.0,5.916079783099616,0.0,0,0.0,0,0,2,2009,8,4,12.063932878369052
672,70,2,1.5577156943237602,8.79920924224139,1,3,3,0,4,0,7,0,2,0,5,6,6,84,59,2,1,13,14,2,0.0,3,2,0,4,4,3,1,23.473389188611005,6,0.0,11.0,25.92296279363144,1,4,0,4,6.546785410760524,25.92296279363144,0,7.221835825288449,1,0,2,0,3,1,3,6,6,0,3,5,79.0,3,1,300,5,5,2,12.12435565298214,0.0,0.0,0,0.0,0,0,7,2009,8,4,11.54829260880752
673,20,3,1.6007244024062175,9.328123407632566,1,0,3,0,4,0,24,2,2,0,2,6,6,29,29,1,1,9,10,2,0.0,2,4,1,2,4,3,0,27.694764848252458,6,0.0,21.0,34.75629439396553,1,4,1,4,7.0967213784947605,0.0,0,7.0967213784947605,1,0,1,1,3,1,3,6,6,1,5,1,29.0,2,2,546,5,5,2,14.071247279470288,6.48074069840786,0.0,0,0.0,0,0,6,2006,8,4,12.013700752882718
674,20,3,1.6858596237846466,9.577895907011127,1,3,3,0,4,0,6,2,2,0,2,6,7,50,3,3,1,5,5,1,10.295630140987,3,4,2,4,4,3,2,34.438350715445125,6,0.0,17.05872210923198,38.43175770115127,1,0,1,4,7.516977224604321,0.0,0,7.516977224604321,1,0,2,0,3,1,2,7,6,2,5,1,50.0,0,2,416,5,5,2,0.0,9.327379053088816,0.0,0,14.142135623730951,0,0,6,2007,8,4,12.458774999085929
675,20,3,1.6272506099369242,9.126958763037132,1,3,3,0,4,0,12,2,2,0,2,6,6,43,43,1,1,6,6,2,0.0,3,4,1,4,4,3,5,29.866369046136157,6,0.0,15.620499351813308,33.704599092705436,1,4,1,4,7.035268599281097,0.0,0,7.035268599281097,1,0,1,0,3,1,3,5,6,1,2,1,43.0,2,1,384,5,5,2,20.639767440550294,0.0,0.0,0,0.0,0,0,7,2008,8,4,11.84939770159144
676,160,3,1.4234978142529124,7.735870319952567,1,3,3,0,4,0,13,2,2,3,5,6,6,31,31,1,1,9,2,2,0.0,3,4,1,4,4,3,0,17.635192088548397,6,0.0,23.323807579381203,29.24038303442689,1,4,1,4,6.75110146893676,24.20743687382041,0,7.273092595999522,0,0,2,1,3,1,3,7,6,1,5,1,31.0,3,2,440,5,5,2,5.291502622129181,0.0,0.0,0,0.0,0,0,4,2009,8,4,11.908340237224891
677,70,4,1.5760586001492374,9.169518377455928,1,3,3,0,4,0,17,2,2,0,5,4,2,106,56,1,1,0,12,2,0.0,3,4,0,4,0,3,6,0.0,6,0.0,33.090784215548595,33.090784215548595,2,1,0,4,6.9985096422506015,26.057628441590765,0,7.480992162869525,1,0,2,0,4,2,3,8,3,0,3,0,86.0,3,3,779,1,1,0,0.0,0.0,9.486832980505138,0,0.0,0,0,5,2006,8,4,11.37366339763672
678,30,3,1.551197292997155,9.107421317968342,1,3,3,0,4,0,17,2,2,0,2,5,8,85,3,1,1,12,13,2,0.0,2,4,0,4,4,3,6,0.0,6,0.0,27.712812921102035,27.712812921102035,1,0,1,4,6.674561391814426,0.0,0,6.674561391814426,0,0,1,0,2,1,2,5,6,0,3,5,85.0,3,1,240,1,1,0,17.776388834631177,0.0,10.954451150103322,0,0.0,0,0,5,2009,8,4,11.603679828238693
679,20,3,1.6272506099369242,9.379576689221482,1,0,3,0,4,0,22,2,2,0,2,8,5,1,1,3,1,12,13,3,21.540659228538015,2,4,2,0,4,2,6,0.0,6,0.0,45.232731511594565,45.232731511594565,1,0,1,4,7.6236419465115715,0.0,0,7.6236419465115715,0,0,2,1,3,1,2,7,6,1,2,1,1.0,0,3,834,5,5,2,17.944358444926362,9.055385138137417,0.0,0,0.0,0,0,7,2009,6,5,12.827992316801751
680,20,3,1.6007244024062175,9.204825191288073,1,0,3,0,4,0,19,2,2,0,2,5,5,46,46,3,1,13,14,1,7.54983443527075,3,4,1,4,4,3,5,28.75760768909681,6,0.0,12.68857754044952,31.432467291003423,1,4,1,4,6.895682697747868,0.0,0,6.895682697747868,1,0,1,0,3,1,3,5,6,0,3,5,44.0,3,2,572,5,5,2,0.0,0.0,0.0,0,0.0,0,0,10,2007,8,4,11.763684183317412
681,120,3,1.544452104946379,8.988695696785708,1,3,3,0,4,0,20,2,2,4,2,6,5,30,30,1,1,9,10,2,0.0,3,4,1,2,4,3,1,23.302360395462088,1,10.908712114635714,16.15549442140351,30.380915061926625,1,4,1,4,6.827629234502852,0.0,0,6.827629234502852,0,0,2,0,2,1,3,5,6,1,5,1,30.0,2,1,264,5,5,2,8.94427190999916,0.0,0.0,0,0.0,0,0,5,2010,8,4,11.870599909242044
682,50,2,1.5608947941283693,8.411832675758411,1,1,0,0,4,0,18,2,2,0,0,5,5,77,9,1,1,12,12,2,0.0,3,4,0,4,4,3,5,13.490737563232042,6,0.0,24.71841418861655,28.160255680657446,1,0,1,4,6.742880635791903,25.92296279363144,0,7.326465613840322,0,0,1,0,3,1,3,6,6,0,3,5,41.0,3,1,281,5,5,2,0.0,0.0,7.483314773547883,0,0.0,0,0,7,2009,8,0,11.979385322467598
683,120,3,1.6007244024062175,7.967973179662935,1,3,1,0,4,0,4,2,2,0,2,6,5,12,11,1,1,13,14,2,0.0,3,4,2,2,4,2,2,31.670175244226233,6,0.0,16.97056274847714,35.93048844644336,1,0,1,4,7.1631723908466425,0.0,0,7.1631723908466425,1,0,1,0,2,1,2,6,6,1,2,1,12.0,3,2,431,5,5,2,17.52141546793523,0.0,0.0,0,0.0,0,0,11,2008,8,4,12.061046873479915
684,20,3,1.6486864043382532,9.327945614050446,1,0,3,0,0,0,5,2,2,0,2,9,5,5,5,3,1,12,13,3,14.66287829861518,2,4,2,2,4,0,2,32.54228019054596,6,0.0,23.811761799581316,40.32369030731191,1,0,1,4,7.419380582918692,0.0,0,7.419380582918692,1,0,2,0,3,1,2,7,6,1,5,1,5.0,0,3,702,5,5,2,16.0312195418814,6.708203932499369,0.0,0,0.0,0,0,7,2007,8,4,12.560244459250788
685,60,3,1.5701330084113914,9.727346854817254,1,1,3,0,1,0,15,2,2,0,5,7,5,12,12,1,1,12,13,1,5.477225575051661,2,4,2,2,4,3,6,0.0,6,0.0,34.56877203488721,34.56877203488721,1,2,1,4,7.085901464365611,25.37715508089904,0,7.516977224604321,0,0,2,1,4,1,3,7,6,0,3,1,12.0,0,2,486,5,5,2,0.0,9.0,0.0,0,0.0,0,0,6,2010,8,4,12.30591798049989
686,160,3,1.6007244024062175,8.529516941105069,1,0,3,0,1,0,22,2,2,4,5,7,5,23,23,1,1,6,6,2,0.0,2,4,1,2,4,2,2,28.77498913987632,3,13.490737563232042,13.416407864998739,34.49637662132068,1,2,1,4,7.081708586105575,30.0,0,7.644919344958857,1,0,2,0,3,1,2,6,2,1,5,1,23.0,0,2,577,5,5,2,14.798648586948742,0.0,0.0,0,0.0,0,0,9,2007,8,4,12.24288661865289
687,60,1,1.6360961005932173,9.230829038403499,1,3,3,0,4,0,21,2,2,0,5,7,6,0,0,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,29.563490998188964,29.563490998188964,1,0,1,4,6.773080375655535,29.782545223670862,0,7.473637108496206,0,0,3,0,3,1,2,7,6,0,3,1,0.0,0,2,578,5,5,2,12.0,10.246950765959598,0.0,0,0.0,0,0,8,2007,6,5,12.336552511980964
688,160,1,1.6007244024062175,8.537975730598767,1,1,3,0,2,0,21,2,2,4,5,7,5,3,3,1,1,8,8,2,0.0,2,4,2,2,4,3,2,15.459624833740307,6,0.0,17.663521732655695,23.473389188611005,1,0,1,4,6.311734809152915,23.473389188611005,0,7.004881989712859,0,0,2,1,2,1,2,4,6,0,3,5,3.0,3,2,480,5,5,2,0.0,7.745966692414834,0.0,0,0.0,0,0,3,2007,8,4,11.910358401381128
689,20,3,1.5760586001492374,8.998260393017953,1,3,1,0,4,0,22,2,2,0,2,8,6,0,0,1,1,8,8,1,0.0,2,4,2,2,4,0,2,30.740852297878796,6,0.0,21.77154105707724,37.66961640367472,1,0,1,4,7.257707677160043,0.0,0,7.257707677160043,1,0,2,0,2,1,2,7,6,1,2,1,0.0,2,2,567,5,5,2,11.832159566199232,0.0,0.0,0,0.0,0,0,10,2007,6,5,12.8790171187726
690,120,3,1.5789558319019596,8.932872621931374,1,0,3,0,0,0,16,2,2,4,2,6,5,2,1,1,1,12,13,3,16.0,2,4,2,2,4,0,0,4.47213595499958,6,0.0,36.6333181680284,36.90528417449187,1,0,1,4,7.216709486709457,0.0,0,7.216709486709457,0,0,2,0,2,1,2,6,6,1,2,1,2.0,2,2,460,5,5,2,13.856406460551018,5.291502622129181,0.0,0,0.0,0,0,6,2007,8,4,12.17921519136029
691,120,4,1.6007244024062175,8.395251520610994,1,3,3,0,4,0,5,2,2,4,2,6,5,4,4,1,1,12,13,1,12.12435565298214,2,4,2,2,4,1,2,26.40075756488817,6,0.0,12.288205727444508,29.120439557122072,1,0,1,4,6.742880635791903,0.0,0,6.742880635791903,1,0,1,0,1,1,2,3,6,1,5,1,4.0,2,2,420,5,5,2,12.206555615733702,0.0,0.0,0,0.0,0,0,5,2008,8,4,11.856515169360305
692,60,3,1.6753857432449593,9.977434797488211,1,0,3,0,0,0,15,2,2,0,5,10,6,13,12,1,7,6,6,1,34.20526275297414,0,4,2,0,4,1,2,38.144462245521304,6,0.0,31.448370387032774,49.4368283772331,1,0,1,4,7.8013913202914855,43.266615305567875,0,8.370084326378025,0,1,3,1,4,1,0,10,6,2,0,1,13.0,0,3,832,5,5,2,19.544820285692065,7.0710678118654755,0.0,0,0.0,0,0,1,2007,8,4,13.534473028231162
693,60,3,1.514820006411103,10.172674642351664,1,0,3,0,4,1,23,2,2,0,5,7,5,17,16,3,1,8,8,1,17.11724276862369,2,4,2,2,4,1,2,31.064449134018133,6,0.0,15.652475842498529,34.785054261852174,1,0,1,4,7.121252453244542,35.79106033634656,0,7.831617276352611,1,0,2,1,4,1,2,9,6,2,2,1,17.0,2,2,628,5,5,2,17.88854381999832,5.196152422706632,0.0,0,0.0,0,0,4,2006,8,4,12.721885810807203
694,30,3,1.5760586001492374,8.594154232552366,1,3,3,0,0,2,17,2,2,0,2,5,6,85,38,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,32.7566787083184,32.7566787083184,1,0,1,4,6.9782137426306985,0.0,0,6.9782137426306985,0,0,1,0,2,1,3,4,6,0,3,5,38.0,3,1,326,5,5,2,0.0,0.0,10.583005244258363,0,0.0,0,0,12,2006,8,0,11.594321103174222
695,50,4,1.547854091746034,8.719317375506371,1,3,3,0,0,0,3,2,2,0,0,5,6,73,59,1,1,13,14,2,0.0,3,1,0,4,4,3,6,0.0,6,0.0,30.44667469527666,30.44667469527666,1,4,1,4,6.9726062513017535,21.72556098240043,0,7.338888133838879,0,0,1,1,3,1,3,5,6,0,3,5,14.0,3,2,576,5,5,2,10.583005244258363,0.0,0.0,0,0.0,0,0,4,2009,8,4,11.86005499606543
696,20,3,1.5577156943237602,9.533220655077928,1,0,3,0,4,0,23,2,2,0,2,6,6,19,19,1,1,6,6,1,8.48528137423857,3,4,1,2,1,3,2,31.304951684997057,3,6.324555320336759,9.591663046625438,33.34666400106613,1,2,1,4,7.036148493750536,0.0,0,7.036148493750536,1,0,2,0,2,1,2,5,6,1,5,1,19.0,3,2,551,5,5,2,11.180339887498949,0.0,0.0,0,0.0,0,0,7,2006,8,4,12.078239274020289
697,30,4,1.544452104946379,8.699514748210191,1,3,3,0,4,0,3,2,2,0,2,5,7,85,56,1,1,13,15,2,0.0,3,4,1,4,4,3,3,24.819347291981714,6,0.0,0.0,24.819347291981714,1,2,1,4,6.423246963533519,0.0,0,6.423246963533519,0,0,1,0,2,1,3,4,6,0,3,5,85.0,3,1,205,5,5,2,0.0,0.0,11.357816691600547,0,0.0,0,0,6,2006,8,4,11.396391648714276
698,20,3,1.5671017882207892,8.767173396684006,1,0,3,0,4,0,7,2,2,0,2,5,7,54,54,1,1,13,14,2,0.0,3,4,2,0,1,2,3,14.491376746189438,0,23.473389188611005,14.798648586948742,31.304951684997057,1,1,1,0,7.045776576879511,0.0,0,7.045776576879511,0,1,1,0,2,1,3,6,6,0,3,5,54.0,3,1,308,5,5,2,0.0,0.0,0.0,0,0.0,0,0,9,2006,8,4,11.72399643505017
